Instance Name;Score;Cluster num;Total Distance;TMAX;Runtime;Path;Cluster Function type;Gen
14st70_T80_p1.sop;22.0;14;246.26742876295108;252;50.995479583740234;[16, 37, 58, 5, 10, 50, 47, 38, 31, 69, 35, 70, 29, 13, 59, 22, 66, 63, 57, 15, 23, 36];['exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential'];600
16eil76_T60_p1.sop;13.493591282918244;16;116.35156154864504;125;29.097591161727905;[42, 41, 43, 16, 63, 33, 73, 22, 62, 2, 30, 74, 28];['exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential'];300
21eil101_T100_p2.sop;1213.6004026686371;21;245.54274667659357;249;108.9949471950531;[76, 77, 68, 80, 12, 26, 54, 24, 29, 31, 88, 7, 10, 62, 70, 30, 51, 32, 90, 63, 47, 48, 82];['exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential'];1000
16eil76_T40_p1.sop;10.617640714852792;16;79.727073157046;83;29.8137423992157;[62, 73, 33, 51, 16, 63, 23, 41, 42, 43];['exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential'];300
20kroA100_T100_p2.sop;1046.891501732695;20;9101.928838906222;9711;45.59098696708679;[47, 28, 93, 58, 87, 61, 51, 25, 81, 69, 14, 71, 41, 100, 48, 30, 96, 39, 68, 85, 50, 73, 67];['exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential'];400
16eil76_T60_p2.sop;441.4932420089069;16;106.53659201799323;125;20.06455636024475;[64, 42, 41, 56, 23, 24, 49, 63, 16, 33, 73];['exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential'];200
16eil76_T40_p2.sop;396.06412699450686;16;80.68139471876222;83;28.874316453933716;[41, 42, 64, 22, 62, 73, 33, 63, 43];['exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential'];300
14st70_T80_p2.sop;877.0000000000002;14;211.06027154876168;252;35.36233568191528;[38, 59, 63, 66, 22, 23, 69, 31, 35, 70, 13, 29, 36, 47, 5, 10, 50, 58, 37, 16];['exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential'];400
14st70_T80_p1.sop;22.6684754023534;14;248.99969433892076;252;35.59064793586731;[70, 31, 69, 35, 59, 63, 66, 22, 38, 47, 5, 52, 10, 50, 58, 37, 53, 16, 23, 13, 29, 36];['exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential'];400
16eil76_T60_p1.sop;13.838131049851528;16;124.12357263603822;125;28.9385507106781;[6, 17, 51, 33, 63, 16, 49, 23, 56, 41, 42, 22, 62, 73];['exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential'];300
16eil76_T40_p2.sop;289.493242008907;16;76.84201095784866;83;20.138055086135864;[62, 22, 64, 42, 43, 41, 56, 23];['exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential'];200
16eil76_T40_p1.sop;9.796224634319627;16;80.48391429853756;83;29.4462947845459;[62, 73, 33, 63, 16, 49, 23, 56, 41, 42];['exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential'];300
14st70_T80_p2.sop;850.8431254296354;14;236.1576295053275;252;19.82853055000305;[16, 47, 69, 31, 13, 29, 70, 35, 38, 59, 63, 22, 66, 57, 15, 24, 19, 23, 36];['exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential'];200
16eil76_T60_p2.sop;723.9282032302754;16;108.2831405250609;125;29.205370903015137;[33, 63, 16, 24, 49, 23, 56, 41, 42, 43, 22, 62, 73];['exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential'];300
20kroA100_T100_p2.sop;1521.680962348307;20;9408.68541336538;9711;48.459638357162476;[63, 6, 49, 90, 92, 93, 28, 67, 58, 87, 27, 35, 86, 20, 62, 77, 57, 9, 7, 12, 55, 83, 34, 85, 68, 50, 73, 69, 81, 25, 61, 51];['exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential'];400
16eil76_T40_p2.sop;564.9999999999999;16;78.63064944069183;83;22.612287759780884;[22, 62, 73, 33, 63, 43, 41, 56, 23];['exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential'];200
16eil76_T60_p1.sop;13.463462015961388;16;124.10236897817285;125;29.0405752658844;[73, 62, 22, 28, 2, 23, 41, 42, 43, 16, 33, 63];['exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential'];300
14st70_T80_p1.sop;21.621615042627994;14;229.79365879075579;252;35.95074796676636;[36, 23, 38, 59, 22, 66, 63, 15, 57, 35, 69, 31, 70, 13, 29, 47, 53, 5, 50, 58, 37, 16];['exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential'];400
16eil76_T40_p1.sop;9.541493483835112;16;79.44165304806837;83;29.035414218902588;[42, 41, 56, 23, 49, 16, 51, 33, 73];['exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential'];300
14st70_T80_p2.sop;880.0000000000002;14;243.85739643825954;252;35.21592116355896;[36, 29, 70, 35, 69, 31, 13, 23, 64, 65, 11, 56, 51, 60, 52];['exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential'];400
16eil76_T60_p2.sop;723.9282032302754;16;110.30855060950461;125;37.05209231376648;[73, 62, 22, 33, 63, 16, 49, 24, 23, 56, 41, 42, 43];['exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential'];400
21eil101_T100_p2.sop;1287.4199518933535;21;245.67901013286246;249;76.52628588676453;[12, 26, 54, 68, 76, 80, 24, 29, 35, 65, 20, 31, 88, 7, 19, 11, 62, 63, 90, 32, 10, 70, 30];['exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential'];700
16eil76_T40_p2.sop;359.25497046794817;16;73.83526938754498;83;20.535345554351807;[23, 56, 41, 42, 43, 63, 33, 73, 62];['exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential'];200
16eil76_T40_p1.sop;10.298712702987912;16;73.74484522660141;83;21.808329820632935;[22, 62, 73, 33, 16, 63, 43, 41, 42];['exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential'];200
16eil76_T60_p1.sop;13.555120806006597;16;118.46814453736955;125;29.341978073120117;[22, 43, 42, 41, 56, 23, 49, 16, 63, 17, 51, 33, 73];['exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential'];300
14st70_T80_p1.sop;21.320469247756122;14;225.26840355042435;252;27.715238332748413;[38, 59, 63, 66, 22, 16, 37, 58, 50, 10, 53, 5, 47, 23, 29, 70, 35, 69, 31, 13, 36];['exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential'];300
14st70_T80_p2.sop;850.8431254296354;14;219.00817431358644;252;27.410038948059082;[36, 31, 69, 38, 59, 22, 66, 63, 19, 24, 57, 15, 35, 70, 29, 13, 23, 47, 16];['exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential'];300
16eil76_T60_p2.sop;612.9999999999999;16;102.04457262909774;125;29.08549189567566;[42, 64, 22, 62, 73, 43, 41, 56, 23, 63, 33];['exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential'];300
16eil76_T40_p1.sop;9.796224634319627;16;80.48391429853756;83;20.7991623878479;[42, 41, 56, 23, 49, 16, 63, 33, 73, 62];['exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential'];200
20kroA100_T100_p2.sop;1424.0384048104052;20;9619.679434349717;9711;58.94769835472107;[91, 98, 23, 93, 28, 58, 67, 40, 54, 64, 2, 44, 50, 85, 68, 73, 69, 81, 25, 51, 61, 89, 31, 80, 42, 8, 92, 6, 49, 90, 63];['exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential'];500
21eil101_T100_p2.sop;963.1046943788092;21;238.2969205613211;249;36.56488800048828;[52, 18, 82, 48, 47, 36, 49, 63, 11, 19, 90, 32, 30, 55, 39, 25, 24, 29];['exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential'];300
16eil76_T40_p2.sop;571.9282032302755;16;80.6130387160631;83;39.32047462463379;[43, 23, 56, 41, 42, 22, 62, 73, 33, 63];['exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential'];400
16eil76_T60_p1.sop;14.383378192909484;16;119.73707253660498;125;37.60809350013733;[42, 41, 56, 23, 43, 63, 16, 51, 33, 73, 62, 22, 28];['exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential'];400
16eil76_T60_p2.sop;723.9282032302754;16;108.48498989619529;125;20.8287615776062;[43, 42, 41, 56, 23, 24, 49, 63, 16, 33, 73, 62, 22];['exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential'];200
14st70_T80_p1.sop;24.148896372502314;14;236.7401269630143;252;43.825812101364136;[38, 59, 22, 66, 63, 57, 24, 15, 35, 69, 31, 70, 13, 29, 36, 23, 53, 5, 10, 50, 58, 37, 47, 16];['exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential'];500
14st70_T80_p2.sop;854.9370031277788;14;250.60693497091944;252;35.56004977226257;[4, 2, 7, 19, 24, 15, 57, 35, 69, 31, 70, 13, 29, 36, 23, 22, 66, 63, 59, 38];['exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential'];400
16eil76_T40_p2.sop;389.9999999999999;16;81.02621331700665;83;36.36411762237549;[42, 64, 22, 43, 63, 33, 73, 62];['exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential'];400
16eil76_T40_p1.sop;10.936546955732407;16;80.07713374954828;83;46.699867248535156;[22, 62, 73, 33, 63, 16, 23, 41, 42, 43];['exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential'];500
20kroA100_T100_p2.sop;906.9619949977584;20;9565.514304713244;9711;46.26827144622803;[68, 85, 50, 73, 69, 81, 25, 51, 61, 58, 67, 28, 93, 47, 91, 98, 23, 45, 32, 15, 66, 65];['exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential'];400
14st70_T80_p1.sop;20.6504278785375;14;235.6856743414301;252;27.829904794692993;[36, 38, 59, 22, 63, 66, 19, 2, 24, 15, 57, 35, 69, 31, 70, 29, 13, 23, 47, 37, 16];['exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential'];300
16eil76_T60_p2.sop;618.3368032974438;16;116.92494725997813;125;37.99252676963806;[16, 33, 73, 62, 22, 42, 64, 41, 43, 23, 56, 63];['exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential'];400
21eil101_T100_p2.sop;1019.4009690767778;21;248.60984471383483;249;55.81003952026367;[29, 24, 53, 101, 27, 69, 31, 70, 30, 32, 90, 63, 11, 19, 7, 62, 88, 10, 64, 47, 48, 82];['exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential'];500
16eil76_T60_p1.sop;16.031246700745253;16;124.45259132829942;125;47.16709661483765;[42, 41, 43, 56, 23, 63, 16, 3, 44, 17, 51, 33, 73, 62, 28];['exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential'];500
14st70_T80_p2.sop;879.7155474475995;14;238.3692805156832;252;43.347405672073364;[47, 50, 10, 5, 58, 51, 37, 16, 36, 29, 13, 70, 31, 69, 35, 59, 63, 66, 22, 38, 23];['exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential'];500
16eil76_T40_p1.sop;10.307481386222918;16;80.15478243967965;83;21.12481427192688;[42, 41, 43, 56, 23, 16, 63, 33, 73, 62];['exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential'];200
16eil76_T40_p2.sop;571.9282032302755;16;82.21970328356579;83;37.015796422958374;[22, 43, 42, 41, 56, 23, 63, 33, 62, 73];['exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential'];400
16eil76_T60_p2.sop;723.9282032302754;16;115.17522274170942;125;28.807974815368652;[63, 33, 73, 62, 22, 43, 42, 41, 56, 23, 24, 49, 16];['exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential'];300
14st70_T80_p1.sop;23.438735635460134;14;245.36053057884791;252;44.90709662437439;[36, 23, 13, 29, 70, 31, 69, 35, 15, 57, 59, 38, 22, 63, 66, 53, 60, 52, 10, 50, 58, 37, 16, 47];['exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential'];500
14st70_T80_p2.sop;884.3741979401631;14;250.6977052687438;252;35.5296995639801;[36, 29, 13, 60, 52, 5, 10, 50, 58, 37, 16, 47, 69, 31, 70, 35, 59, 63, 66, 22, 38, 23];['exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential'];400
20kroA100_T100_p2.sop;1436.2404993719006;20;9512.955734342711;9711;56.04575228691101;[93, 28, 58, 67, 75, 19, 24, 38, 99, 36, 10, 21, 59, 4, 97, 56, 80, 31, 89, 42, 8, 92, 6, 49, 90, 63];['exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential'];500
21eil101_T100_p2.sop;1419.8469011667773;21;243.71294356985905;249;47.20872259140015;[12, 26, 54, 23, 67, 39, 25, 55, 24, 34, 78, 29, 79, 81, 30, 51, 9, 33, 50, 3, 77, 80, 68, 76];['exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential'];400
16eil76_T60_p1.sop;14.768331468765904;16;124.53797130475748;125;54.32499074935913;[22, 42, 43, 41, 56, 23, 63, 16, 33, 62, 73, 28, 74, 2];['exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential'];600
16eil76_T60_p2.sop;652.2225617967663;16;124.06402045426331;125;37.05946755409241;[51, 17, 26, 12, 39, 40, 16, 49, 23, 56, 41];['exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential'];400
16eil76_T60_p1.sop;14.59106202609398;16;124.24458166272055;125;37.411686182022095;[42, 41, 56, 23, 49, 24, 3, 16, 63, 33, 73, 62, 28, 2];['exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential'];400
21eil101_T100_p2.sop;1261.7060496247718;21;248.20737376101664;249;48.844494104385376;[52, 82, 47, 48, 19, 11, 64, 63, 90, 32, 30, 76, 26, 12, 68, 80, 29, 24, 54, 55, 25, 39, 4, 28];['exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential'];400
14st70_T80_p1.sop;21.537179608928298;14;245.26949066741324;252;60.238991498947144;[36, 16, 58, 50, 52, 5, 53, 13, 29, 70, 31, 69, 35, 59, 63, 66, 24, 15, 57, 22, 38, 23];['exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential'];700
16eil76_T60_p2.sop;441.4932420089069;16;121.1903085065132;125;35.37400984764099;[64, 42, 41, 56, 23, 63, 73, 33, 16, 24, 49];['exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential'];400
20kroA100_T100_p2.sop;1392.1752112487584;20;9159.707773535158;9711;56.146180868148804;[93, 28, 67, 58, 73, 50, 68, 85, 81, 25, 51, 61, 69, 63, 90, 49, 6, 92, 8, 42, 56, 97, 4, 19, 75];['exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential'];500
40krob200_T100_p2.sop;1652.6525470037543;40;12825.50172444421;13111;104.90629243850708;[90, 21, 9, 27, 71, 176, 180, 94, 57, 7, 139, 25, 46, 146, 173, 34, 61, 157, 172, 35, 141, 47, 81, 179, 72, 37, 95, 98, 107, 174, 12, 161];['exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential'];600
16eil76_T60_p1.sop;15.424013180047218;16;123.89098276080512;125;29.57003355026245;[43, 42, 41, 56, 23, 49, 3, 40, 39, 72, 12, 17, 51, 16];['exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential'];300
20kroA100_T100_p2.sop;1383.5303453246597;20;9646.096463031134;9711;35.62655067443848;[32, 72, 24, 38, 99, 36, 53, 90, 49, 6, 63, 19, 75, 56, 97, 4, 65, 26, 66, 92, 80, 31, 89, 42, 8];['exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential'];300
14st70_T80_p1.sop;20.267162760206325;14;249.37922025128074;252;52.1291766166687;[16, 37, 10, 50, 58, 47, 38, 69, 31, 70, 29, 13, 59, 22, 63, 66, 2, 7, 4, 23, 36];['exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential'];600
21eil101_T100_p2.sop;1263.8086075716358;21;247.12356065718174;249;55.64127707481384;[50, 76, 12, 26, 80, 68, 24, 55, 25, 39, 4, 54, 29, 31, 47, 36, 49, 48, 82, 7, 88, 62, 10, 70];['exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential'];500
16eil76_T60_p1.sop;14.466268299719689;16;116.98350040231684;125;37.80014443397522;[42, 43, 41, 56, 23, 16, 51, 17, 63, 33, 73, 62, 22];['exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential'];400
20kroA100_T100_p2.sop;1327.1758660200016;20;9569.505702845012;9711;44.35340976715088;[68, 85, 50, 73, 56, 97, 4, 19, 75, 90, 49, 6, 63, 92, 93, 28, 67, 89, 31, 80, 42, 8];['exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential'];400
21eil101_T100_p2.sop;1029.8974727056368;21;242.8801479995924;249;36.03000283241272;[70, 10, 62, 31, 88, 7, 8, 84, 17, 45, 46, 36, 49, 47, 48, 82, 39, 25, 55, 77];['exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential'];300
40krob200_T100_p2.sop;1637.6686374698259;40;12791.474321948226;13111;89.42514300346375;[166, 189, 190, 111, 127, 179, 113, 81, 124, 47, 141, 173, 139, 107, 161, 12, 174, 98, 95, 85, 122, 73, 142, 10, 197, 123, 146, 25, 9, 46, 176, 27, 71, 90, 21];['exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential'];500
46pr226_T100_p2.sop;2574.979161749263;45;60809.99444778449;64007;191.0515968799591;[5, 6, 8, 7, 71, 9, 10, 72, 22, 31, 48, 37, 45, 46, 34, 33, 32, 35, 47, 44, 36, 38, 40, 39, 41, 43, 21, 50, 73, 2, 3, 4, 65, 19, 18, 69, 70, 74, 75, 76, 77, 78, 79, 82, 84, 86, 85, 83, 81, 80];['exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential', 'exponential'];1000
