Instance Name;Score;Cluster num;Total Distance;TMAX;Runtime;Path;Cluster Function type
11berlin52_T40_p1.sop;30.0;11;1587.1895680915286;1616;61.86921191215515;[(8, [2, 5, 0]), (6, [3, 2]), (3, [5, 19, 10, 14, 12, 15, 1, 6, 11, 8])];['quadratic', 'quadratic', 'quadratic', 'quadratic', 'quadratic', 'quadratic', 'quadratic', 'quadratic', 'quadratic', 'quadratic', 'quadratic']
11berlin52_T60_p1.sop;36.13333333333333;11;2422.4967307672664;2424;62.10668730735779;[(9, [1]), (2, [3, 4]), (6, [2, 3]), (8, [2, 1]), (3, [5, 14, 15, 1, 2, 0, 11, 9, 10, 16])];['quadratic', 'quadratic', 'quadratic', 'quadratic', 'quadratic', 'quadratic', 'quadratic', 'quadratic', 'quadratic', 'quadratic', 'quadratic']
11berlin52_T40_p2.sop;1437.85;11;1609.761593259711;1616;62.00066637992859;[(8, [5, 0, 2]), (6, [2, 3]), (3, [19, 8, 11, 6, 2, 3, 1, 12, 14])];['quadratic', 'quadratic', 'quadratic', 'quadratic', 'quadratic', 'quadratic', 'quadratic', 'quadratic', 'quadratic', 'quadratic', 'quadratic']
11berlin52_T80_p1.sop;40.6;11;3217.0451431053;3232;62.437859296798706;[(8, [2, 0, 5]), (10, [1, 0]), (3, [1, 2, 3, 6, 14, 15, 13, 12, 10]), (2, [3, 4]), (9, [1]), (6, [0, 2])];['quadratic', 'quadratic', 'quadratic', 'quadratic', 'quadratic', 'quadratic', 'quadratic', 'quadratic', 'quadratic', 'quadratic', 'quadratic']
11berlin52_T60_p2.sop;1818.12;11;2385.966234514076;2424;62.51525521278381;[(6, [3, 2]), (9, [1]), (2, [3, 0]), (3, [19, 10, 9, 12, 6, 14, 15, 1, 13, 17]), (8, [0, 5, 2])];['quadratic', 'quadratic', 'quadratic', 'quadratic', 'quadratic', 'quadratic', 'quadratic', 'quadratic', 'quadratic', 'quadratic', 'quadratic']
11berlin52_T80_p2.sop;1990.5644444444445;11;3168.803125508999;3232;63.64153814315796;[(9, [1]), (2, [3, 4]), (3, [10, 11, 9, 15, 13, 18, 12, 1, 14, 19]), (1, [2]), (6, [2, 3]), (8, [2, 5, 0])];['quadratic', 'quadratic', 'quadratic', 'quadratic', 'quadratic', 'quadratic', 'quadratic', 'quadratic', 'quadratic', 'quadratic', 'quadratic']
14st70_T40_p2.sop;982.4778911564626;14;125.05148784785075;126;73.27961206436157;[(6, [2, 4]), (11, [2]), (5, [0]), (4, [6]), (10, [1])];['quadratic', 'quadratic', 'quadratic', 'quadratic', 'quadratic', 'quadratic', 'quadratic', 'quadratic', 'quadratic', 'quadratic', 'quadratic', 'quadratic', 'quadratic', 'quadratic']
14st70_T40_p1.sop;23.085714285714285;14;125.05077441903269;126;73.78754687309265;[(6, [3, 6, 0]), (4, [6]), (13, [2, 1]), (1, [0, 2]), (10, [1, 3])];['quadratic', 'quadratic', 'quadratic', 'quadratic', 'quadratic', 'quadratic', 'quadratic', 'quadratic', 'quadratic', 'quadratic', 'quadratic', 'quadratic', 'quadratic', 'quadratic']
11berlin52_T80_p1.sop;39.46666666666667;11;3228.108164249028;3232;60.36773180961609;[(9, [1]), (2, [4, 3]), (6, [2, 3]), (1, [2]), (8, [2, 5, 0]), (3, [10, 14, 3, 15, 13, 2, 11, 18, 6, 8])];['quadratic', 'quadratic', 'quadratic', 'quadratic', 'quadratic', 'quadratic', 'quadratic', 'quadratic', 'quadratic', 'quadratic', 'quadratic']
11berlin52_T40_p2.sop;1441.427777777778;11;1609.8444864535486;1616;60.81979060173035;[(8, [2, 1]), (6, [3, 2]), (9, [1]), (3, [18, 6, 1, 15, 13, 12, 19])];['quadratic', 'quadratic', 'quadratic', 'quadratic', 'quadratic', 'quadratic', 'quadratic', 'quadratic', 'quadratic', 'quadratic', 'quadratic']
