Instance Name;Score;Cluster num;Total Distance;TMAX;Runtime;Path;Cluster Function type
14st70_T40_p1.sop;11.44547554813121;14;121.13670877729494;126;83.5654513835907;[(13, [1, 0, 3, 2, 4]), (6, [0, 5, 6, 3, 4, 2])];['logarithmic', 'logarithmic', 'logarithmic', 'logarithmic', 'logarithmic', 'logarithmic', 'logarithmic', 'logarithmic', 'logarithmic', 'logarithmic', 'logarithmic', 'logarithmic', 'logarithmic', 'logarithmic']
11berlin52_T40_p1.sop;21.297662731206792;11;1580.9366338678021;1616;71.93048286437988;[(3, [19, 10, 3, 6, 13, 18, 2, 1, 15, 12, 14, 9, 11, 16]), (8, [2, 5, 0])];['logarithmic', 'logarithmic', 'logarithmic', 'logarithmic', 'logarithmic', 'logarithmic', 'logarithmic', 'logarithmic', 'logarithmic', 'logarithmic', 'logarithmic']
11berlin52_T40_p2.sop;968.0721651823256;11;1560.3011947374125;1616;71.18400835990906;[(3, [14, 15, 1, 3, 13, 18, 2, 6, 12, 9, 11, 19, 8]), (6, [3, 0, 2])];['logarithmic', 'logarithmic', 'logarithmic', 'logarithmic', 'logarithmic', 'logarithmic', 'logarithmic', 'logarithmic', 'logarithmic', 'logarithmic', 'logarithmic']
11berlin52_T60_p1.sop;23.124022597777767;11;2412.642815508782;2424;73.40085339546204;[(3, [10, 11, 9, 19, 8, 15, 14, 6, 1, 18, 3, 13, 12]), (8, [5, 3, 4, 1, 2, 0])];['logarithmic', 'logarithmic', 'logarithmic', 'logarithmic', 'logarithmic', 'logarithmic', 'logarithmic', 'logarithmic', 'logarithmic', 'logarithmic', 'logarithmic']
11berlin52_T60_p2.sop;1199.4101439085798;11;2363.709296367507;2424;75.5511999130249;[(6, [0, 3, 2]), (8, [1, 2, 5, 0]), (3, [4, 17, 13, 3, 2, 1, 18, 14, 15, 11, 19, 9, 10])];['logarithmic', 'logarithmic', 'logarithmic', 'logarithmic', 'logarithmic', 'logarithmic', 'logarithmic', 'logarithmic', 'logarithmic', 'logarithmic', 'logarithmic']
11berlin52_T80_p2.sop;1300.0674676081812;11;3146.4319431010176;3232;79.59319019317627;[(6, [0, 2, 3]), (8, [2, 1, 4, 0, 5]), (3, [11, 10, 9, 19, 8, 5, 12, 18, 0, 7, 3, 2, 13, 6, 1, 16])];['logarithmic', 'logarithmic', 'logarithmic', 'logarithmic', 'logarithmic', 'logarithmic', 'logarithmic', 'logarithmic', 'logarithmic', 'logarithmic', 'logarithmic']
11berlin52_T80_p1.sop;26.766256284592266;11;3175.656614657014;3232;81.10749530792236;[(8, [1, 2, 5, 0]), (3, [1, 6, 2, 0, 13, 15, 12, 3, 18, 11, 9, 19, 8]), (2, [1, 2, 0, 4, 3])];['logarithmic', 'logarithmic', 'logarithmic', 'logarithmic', 'logarithmic', 'logarithmic', 'logarithmic', 'logarithmic', 'logarithmic', 'logarithmic', 'logarithmic']
14st70_T40_p2.sop;475.1955552904019;14;118.6805916697547;126;104.09263730049133;[(10, [1, 0, 2, 3]), (6, [4, 6, 5, 0, 3, 2])];['logarithmic', 'logarithmic', 'logarithmic', 'logarithmic', 'logarithmic', 'logarithmic', 'logarithmic', 'logarithmic', 'logarithmic', 'logarithmic', 'logarithmic', 'logarithmic', 'logarithmic', 'logarithmic']
14st70_T40_p1.sop;10.445475548131212;14;125.2433276412749;126;101.69435691833496;[(6, [2, 4, 3, 5, 1, 6]), (10, [0, 2, 3, 1])];['logarithmic', 'logarithmic', 'logarithmic', 'logarithmic', 'logarithmic', 'logarithmic', 'logarithmic', 'logarithmic', 'logarithmic', 'logarithmic', 'logarithmic', 'logarithmic', 'logarithmic', 'logarithmic']
11berlin52_T40_p1.sop;19.296595916878555;11;1603.1109818746254;1616;94.37266802787781;[(3, [19, 10, 12, 9, 16, 17, 14, 15, 3, 1, 0, 2, 6, 13, 18, 11, 8, 5])];['logarithmic', 'logarithmic', 'logarithmic', 'logarithmic', 'logarithmic', 'logarithmic', 'logarithmic', 'logarithmic', 'logarithmic', 'logarithmic', 'logarithmic']
11berlin52_T40_p2.sop;922.5591655385697;11;1611.169248912808;1616;94.80692720413208;[(6, [3, 2]), (3, [18, 3, 0, 2, 6, 1, 12, 13, 14, 10, 9, 11, 5, 19])];['logarithmic', 'logarithmic', 'logarithmic', 'logarithmic', 'logarithmic', 'logarithmic', 'logarithmic', 'logarithmic', 'logarithmic', 'logarithmic', 'logarithmic']
11berlin52_T60_p1.sop;23.152490739595223;11;2288.7631936997914;2424;98.2611072063446;[(8, [1, 2, 5, 0]), (3, [9, 6, 7, 0, 2, 1, 13, 18, 3, 14, 15, 10, 11, 12, 16, 19])];['logarithmic', 'logarithmic', 'logarithmic', 'logarithmic', 'logarithmic', 'logarithmic', 'logarithmic', 'logarithmic', 'logarithmic', 'logarithmic', 'logarithmic']
11berlin52_T60_p2.sop;1222.0452755988388;11;2369.6817068650453;2424;101.51943707466125;[(6, [3, 0, 2]), (8, [1, 2, 0, 5]), (3, [11, 14, 12, 2, 3, 6, 18, 16, 10, 13, 15, 9, 19, 8])];['logarithmic', 'logarithmic', 'logarithmic', 'logarithmic', 'logarithmic', 'logarithmic', 'logarithmic', 'logarithmic', 'logarithmic', 'logarithmic', 'logarithmic']
11berlin52_T80_p1.sop;27.069648464446598;11;3167.9734499680026;3232;100.39231777191162;[(3, [11, 9, 10, 12, 15, 14, 3, 7, 1, 6, 13, 18, 19, 8, 16, 17]), (8, [0, 5, 4, 1, 2]), (6, [3, 0, 2])];['logarithmic', 'logarithmic', 'logarithmic', 'logarithmic', 'logarithmic', 'logarithmic', 'logarithmic', 'logarithmic', 'logarithmic', 'logarithmic', 'logarithmic']
11berlin52_T80_p2.sop;1328.7070451050968;11;3223.3013004409936;3232;104.36247754096985;[(3, [19, 8, 10, 14, 18, 17, 12, 6, 2, 3, 15, 1, 11, 9, 5]), (6, [3, 2, 0, 1]), (8, [2, 4, 3, 5, 0])];['logarithmic', 'logarithmic', 'logarithmic', 'logarithmic', 'logarithmic', 'logarithmic', 'logarithmic', 'logarithmic', 'logarithmic', 'logarithmic', 'logarithmic']
14st70_T40_p2.sop;495.00000000000136;14;125.02287189817804;126;83.34236741065979;[(10, [3, 1, 0, 2]), (6, [2, 3, 6, 0, 1, 5, 4])];['logarithmic', 'logarithmic', 'logarithmic', 'logarithmic', 'logarithmic', 'logarithmic', 'logarithmic', 'logarithmic', 'logarithmic', 'logarithmic', 'logarithmic', 'logarithmic', 'logarithmic', 'logarithmic']
14st70_T40_p1.sop;11.476690582176243;14;120.54031227896421;126;86.09661149978638;[(10, [3, 1, 2, 0]), (1, [0, 2, 3]), (13, [0, 1, 3, 2])];['logarithmic', 'logarithmic', 'logarithmic', 'logarithmic', 'logarithmic', 'logarithmic', 'logarithmic', 'logarithmic', 'logarithmic', 'logarithmic', 'logarithmic', 'logarithmic', 'logarithmic', 'logarithmic']
11berlin52_T40_p1.sop;18.510257052780723;11;1582.161290646151;1616;67.95307326316833;[(3, [8, 19, 16, 17, 10, 9, 12, 1, 2, 0, 3, 18, 14, 15, 13, 6])];['logarithmic', 'logarithmic', 'logarithmic', 'logarithmic', 'logarithmic', 'logarithmic', 'logarithmic', 'logarithmic', 'logarithmic', 'logarithmic', 'logarithmic']
11berlin52_T40_p2.sop;943.6243604943598;11;1595.4599477039271;1616;70.52698683738708;[(6, [3, 0, 2]), (3, [19, 13, 12, 18, 1, 0, 2, 3, 6, 9, 10, 11])];['logarithmic', 'logarithmic', 'logarithmic', 'logarithmic', 'logarithmic', 'logarithmic', 'logarithmic', 'logarithmic', 'logarithmic', 'logarithmic', 'logarithmic']
11berlin52_T60_p1.sop;25.23187804004655;11;2353.3535988294548;2424;78.56545567512512;[(8, [2, 5, 0, 1]), (6, [1, 0, 2, 3]), (3, [19, 11, 14, 10, 15, 13, 6, 18, 3, 1, 12, 5])];['logarithmic', 'logarithmic', 'logarithmic', 'logarithmic', 'logarithmic', 'logarithmic', 'logarithmic', 'logarithmic', 'logarithmic', 'logarithmic', 'logarithmic']
