Instance Name;Score;Cluster num;Total Distance;TMAX;Runtime;Path;Cluster Function type
14st70_T40_p1.sop;13.0;14;125.7364632684532;126;75.31582474708557;[(6, [2, 4, 3, 6, 5, 1, 0]), (4, [6]), (13, [1]), (1, [3]), (10, [0, 2, 3])];['linear', 'linear', 'linear', 'linear', 'linear', 'linear', 'linear', 'linear', 'linear', 'linear', 'linear', 'linear', 'linear', 'linear']
11berlin52_T40_p2.sop;848.5;11;1567.2732927419206;1616;59.901368141174316;[(6, [2, 3]), (3, [5, 8, 11, 9, 12, 10, 18, 1, 2, 3, 6, 13, 15, 14, 16, 19])];['linear', 'linear', 'linear', 'linear', 'linear', 'linear', 'linear', 'linear', 'linear', 'linear', 'linear']
11berlin52_T40_p1.sop;17.0;11;1609.3932119834087;1616;61.09551215171814;[(3, [14, 15, 10, 11, 17, 16, 9, 12, 18, 2, 3, 0, 6, 1, 13, 8, 19])];['linear', 'linear', 'linear', 'linear', 'linear', 'linear', 'linear', 'linear', 'linear', 'linear', 'linear']
11berlin52_T60_p1.sop;20.0;11;2407.792952392595;2424;60.25600528717041;[(6, [3]), (3, [5, 8, 12, 13, 6, 10, 16, 17, 18, 19, 15, 1, 0, 7, 3, 2, 14, 9, 11])];['linear', 'linear', 'linear', 'linear', 'linear', 'linear', 'linear', 'linear', 'linear', 'linear', 'linear']
11berlin52_T60_p2.sop;1010.5;11;2384.182991316804;2424;63.87425184249878;[(6, [2, 0, 3]), (8, [1, 2, 0]), (3, [16, 17, 15, 14, 10, 12, 1, 18, 2, 6, 3, 13, 11, 8, 5])];['linear', 'linear', 'linear', 'linear', 'linear', 'linear', 'linear', 'linear', 'linear', 'linear', 'linear']
11berlin52_T80_p1.sop;26.0;11;3173.8868662774566;3232;64.15473341941833;[(6, [2, 3]), (8, [1, 2, 0, 5]), (3, [17, 1, 3, 18, 6, 15, 9, 16, 4, 10, 19, 5, 8, 14, 12, 13, 7, 2, 0, 11])];['linear', 'linear', 'linear', 'linear', 'linear', 'linear', 'linear', 'linear', 'linear', 'linear', 'linear']
11berlin52_T80_p2.sop;1278.5333333333333;11;3196.9629522230243;3232;63.768126249313354;[(3, [19, 5, 11, 9, 10, 15, 3, 6, 18, 12, 14, 13, 2, 1, 8]), (9, [1]), (2, [0, 4, 3]), (8, [5, 0, 2, 1]), (6, [3, 2, 0])];['linear', 'linear', 'linear', 'linear', 'linear', 'linear', 'linear', 'linear', 'linear', 'linear', 'linear']
14st70_T40_p2.sop;631.4571428571429;14;125.88374106829899;126;74.16572904586792;[(10, [3, 1, 0, 2]), (1, [3, 1, 2, 0]), (13, [1]), (6, [3, 6, 4, 2])];['linear', 'linear', 'linear', 'linear', 'linear', 'linear', 'linear', 'linear', 'linear', 'linear', 'linear', 'linear', 'linear', 'linear']
14st70_T40_p1.sop;12.0;14;125.25255680167767;126;75.15895104408264;[(10, [3, 2, 0]), (13, [1, 0, 2, 4]), (6, [5, 3, 6, 4, 2])];['linear', 'linear', 'linear', 'linear', 'linear', 'linear', 'linear', 'linear', 'linear', 'linear', 'linear', 'linear', 'linear', 'linear']
11berlin52_T40_p2.sop;769.5;11;1535.576001163472;1616;62.67112326622009;[(3, [14, 12, 15, 13, 1, 6, 3, 2, 18, 10, 11, 19, 8]), (6, [3, 0, 2])];['linear', 'linear', 'linear', 'linear', 'linear', 'linear', 'linear', 'linear', 'linear', 'linear', 'linear']
11berlin52_T40_p1.sop;16.0;11;1612.7299554713109;1616;67.19446635246277;[(3, [8, 19, 6, 11, 14, 15, 10, 9, 13, 18, 3, 2, 1, 0, 12, 16])];['linear', 'linear', 'linear', 'linear', 'linear', 'linear', 'linear', 'linear', 'linear', 'linear', 'linear']
11berlin52_T60_p1.sop;21.0;11;2382.420572403706;2424;67.40641617774963;[(3, [5, 8, 14, 13, 12, 16, 10, 9, 15, 1, 18, 6, 0, 2, 3, 19, 11, 17]), (8, [2, 5, 0])];['linear', 'linear', 'linear', 'linear', 'linear', 'linear', 'linear', 'linear', 'linear', 'linear', 'linear']
11berlin52_T60_p2.sop;1015.9;11;2330.0242073421696;2424;78.1319465637207;[(3, [8, 19, 9, 18, 1, 12, 14, 11, 10, 15, 6, 13, 3, 2]), (8, [5, 0, 2]), (6, [3, 2]), (9, [1]), (2, [3])];['linear', 'linear', 'linear', 'linear', 'linear', 'linear', 'linear', 'linear', 'linear', 'linear', 'linear']
11berlin52_T80_p1.sop;24.0;11;3148.9263416700223;3232;83.36835289001465;[(8, [0, 2, 5, 1]), (6, [2, 3]), (3, [5, 19, 16, 13, 18, 10, 15, 11, 9, 8, 14, 0, 2, 3, 1, 6, 17, 12])];['linear', 'linear', 'linear', 'linear', 'linear', 'linear', 'linear', 'linear', 'linear', 'linear', 'linear']
11berlin52_T80_p2.sop;1207.8;11;3200.803236993656;3232;88.58172392845154;[(3, [11, 9, 15, 12, 18, 1, 6, 3, 0, 7, 17, 16, 10, 19, 14, 2, 13, 5, 8]), (2, [4, 3]), (9, [1]), (6, [3, 0, 2])];['linear', 'linear', 'linear', 'linear', 'linear', 'linear', 'linear', 'linear', 'linear', 'linear', 'linear']
11berlin52_T40_p2.sop;852.5833333333334;11;1595.95702040967;1616;79.0575520992279;[(3, [19, 14, 15, 11, 10, 9, 12, 3, 2, 6, 1, 18, 13, 8, 5]), (6, [2, 3]), (8, [2])];['linear', 'linear', 'linear', 'linear', 'linear', 'linear', 'linear', 'linear', 'linear', 'linear', 'linear']
11berlin52_T40_p1.sop;18.0;11;1604.5547209277047;1616;75.71404576301575;[(3, [8, 10, 15, 3, 1, 6, 18, 13, 2, 7, 17, 12, 14, 9, 11, 16, 19, 5])];['linear', 'linear', 'linear', 'linear', 'linear', 'linear', 'linear', 'linear', 'linear', 'linear', 'linear']
11berlin52_T60_p1.sop;21.0;11;2372.3034849982632;2424;75.68538498878479;[(3, [5, 16, 17, 18, 13, 6, 12, 10, 9, 11, 14, 15, 19, 8, 1, 3, 2]), (9, [1]), (6, [0, 2, 3])];['linear', 'linear', 'linear', 'linear', 'linear', 'linear', 'linear', 'linear', 'linear', 'linear', 'linear']
14st70_T40_p2.sop;544.6071428571429;14;125.74012225469922;126;95.26146602630615;[(6, [3, 5, 6, 4]), (1, [2, 3, 0]), (10, [2, 0, 1, 3])];['linear', 'linear', 'linear', 'linear', 'linear', 'linear', 'linear', 'linear', 'linear', 'linear', 'linear', 'linear', 'linear', 'linear']
14st70_T40_p1.sop;11.0;14;121.72109246221643;126;92.67187833786011;[(10, [3, 2, 0, 1]), (6, [2, 4, 3, 1, 0, 5, 6])];['linear', 'linear', 'linear', 'linear', 'linear', 'linear', 'linear', 'linear', 'linear', 'linear', 'linear', 'linear', 'linear', 'linear']
11berlin52_T60_p2.sop;1056.25;11;2415.161178970363;2424;66.42656016349792;[(6, [0, 2, 3]), (8, [2, 0, 5]), (3, [3, 2, 0, 6, 1, 15, 9, 14, 12, 13, 18, 17, 16, 10, 11, 5])];['linear', 'linear', 'linear', 'linear', 'linear', 'linear', 'linear', 'linear', 'linear', 'linear', 'linear']
11berlin52_T80_p1.sop;25.0;11;3227.4875653626223;3232;63.84766101837158;[(3, [11, 7, 0, 10, 3, 18, 17, 13, 15, 16, 9, 12, 14, 1, 2, 6, 19, 8, 5]), (6, [2, 3]), (8, [1, 2, 0, 5])];['linear', 'linear', 'linear', 'linear', 'linear', 'linear', 'linear', 'linear', 'linear', 'linear', 'linear']
11berlin52_T80_p2.sop;1166.25;11;3223.6067286614693;3232;63.11432147026062;[(3, [5, 19, 10, 15, 0, 2, 3, 1, 18, 6, 9, 14, 11, 12, 17, 16]), (9, [0, 1]), (6, [0, 2, 3]), (8, [5, 2, 0])];['linear', 'linear', 'linear', 'linear', 'linear', 'linear', 'linear', 'linear', 'linear', 'linear', 'linear']
11berlin52_T40_p2.sop;732.0;11;1575.7353870742304;1616;59.88900852203369;[(3, [11, 15, 14, 17, 16, 19, 9, 3, 2, 1, 6, 18, 12, 13, 10, 8])];['linear', 'linear', 'linear', 'linear', 'linear', 'linear', 'linear', 'linear', 'linear', 'linear', 'linear']
11berlin52_T60_p1.sop;20.0;11;2403.2095576961233;2424;61.68019962310791;[(3, [11, 14, 18, 13, 3, 2, 0, 7, 1, 15, 6, 19, 12, 17, 16, 4, 5, 8, 10, 9])];['linear', 'linear', 'linear', 'linear', 'linear', 'linear', 'linear', 'linear', 'linear', 'linear', 'linear']
11berlin52_T40_p1.sop;18.0;11;1602.2996145749394;1616;62.9982008934021;[(3, [5, 16, 9, 10, 11, 14, 2, 3, 15, 1, 18, 6, 13, 12, 8, 19]), (6, [2, 3])];['linear', 'linear', 'linear', 'linear', 'linear', 'linear', 'linear', 'linear', 'linear', 'linear', 'linear']
11berlin52_T60_p2.sop;1098.75;11;2412.6639441765415;2424;62.90910291671753;[(3, [10, 9, 17, 6, 1, 2, 0, 3, 18, 13, 15, 14, 12, 11, 16, 5, 8]), (9, [1]), (6, [2, 3]), (8, [2, 5, 0])];['linear', 'linear', 'linear', 'linear', 'linear', 'linear', 'linear', 'linear', 'linear', 'linear', 'linear']
14st70_T40_p2.sop;560.0285714285715;14;120.12975982762828;126;74.28485131263733;[(6, [2, 4]), (13, [1]), (1, [0, 3, 1, 2]), (10, [1, 0, 2, 3])];['linear', 'linear', 'linear', 'linear', 'linear', 'linear', 'linear', 'linear', 'linear', 'linear', 'linear', 'linear', 'linear', 'linear']
11berlin52_T80_p1.sop;26.0;11;3227.0795061317244;3232;64.84478902816772;[(6, [3, 2, 0]), (8, [2, 0, 5]), (3, [4, 17, 16, 7, 12, 18, 6, 15, 13, 9, 11, 5, 10, 2, 0, 1, 3, 14, 19, 8])];['linear', 'linear', 'linear', 'linear', 'linear', 'linear', 'linear', 'linear', 'linear', 'linear', 'linear']
14st70_T40_p1.sop;11.0;14;125.98372351050591;126;74.19730758666992;[(6, [2, 3, 6, 5, 1]), (13, [4, 3, 2, 1, 0]), (10, [1])];['linear', 'linear', 'linear', 'linear', 'linear', 'linear', 'linear', 'linear', 'linear', 'linear', 'linear', 'linear', 'linear', 'linear']
11berlin52_T80_p2.sop;1291.0333333333333;11;3229.3527664750873;3232;64.59068846702576;[(8, [5, 0, 2, 1]), (6, [3, 0, 1, 2]), (9, [1]), (2, [3, 0, 4]), (3, [15, 14, 13, 1, 3, 2, 6, 18, 11, 19, 9, 10, 8, 5])];['linear', 'linear', 'linear', 'linear', 'linear', 'linear', 'linear', 'linear', 'linear', 'linear', 'linear']
11berlin52_T40_p2.sop;766.25;11;1614.4571251951384;1616;60.21128964424133;[(3, [9, 10, 3, 2, 6, 18, 1, 13, 15, 12, 19, 11, 14]), (9, [1]), (6, [2, 3])];['linear', 'linear', 'linear', 'linear', 'linear', 'linear', 'linear', 'linear', 'linear', 'linear', 'linear']
11berlin52_T40_p1.sop;16.0;11;1555.7713597203028;1616;60.86115336418152;[(3, [16, 10, 12, 15, 8, 19, 11, 14, 13, 0, 3, 6, 18, 1, 2, 9])];['linear', 'linear', 'linear', 'linear', 'linear', 'linear', 'linear', 'linear', 'linear', 'linear', 'linear']
11berlin52_T60_p1.sop;21.0;11;2347.7972327839084;2424;63.07786679267883;[(8, [2]), (6, [3, 2]), (3, [5, 19, 8, 11, 3, 1, 0, 7, 2, 17, 6, 12, 13, 18, 14, 15, 16, 9])];['linear', 'linear', 'linear', 'linear', 'linear', 'linear', 'linear', 'linear', 'linear', 'linear', 'linear']
11berlin52_T60_p2.sop;1098.75;11;2415.2480044393424;2424;62.9808554649353;[(8, [5, 0, 2]), (6, [3, 2]), (9, [1]), (3, [8, 11, 10, 14, 12, 13, 2, 1, 7, 18, 15, 3, 6, 17, 16, 9, 19])];['linear', 'linear', 'linear', 'linear', 'linear', 'linear', 'linear', 'linear', 'linear', 'linear', 'linear']
11berlin52_T80_p1.sop;24.0;11;3209.498745366713;3232;63.08142018318176;[(8, [2, 4, 0, 5]), (6, [3]), (3, [5, 19, 14, 3, 6, 18, 2, 0, 15, 13, 8, 9, 17, 4, 12, 1, 16, 11, 10])];['linear', 'linear', 'linear', 'linear', 'linear', 'linear', 'linear', 'linear', 'linear', 'linear', 'linear']
11berlin52_T80_p2.sop;1118.5833333333333;11;3225.8910804469765;3232;61.969635009765625;[(8, [5, 2, 0, 1]), (6, [2, 3, 1, 0]), (3, [5, 12, 18, 16, 14, 10, 9, 6, 0, 3, 1, 13, 15, 19, 8])];['linear', 'linear', 'linear', 'linear', 'linear', 'linear', 'linear', 'linear', 'linear', 'linear', 'linear']
14st70_T40_p2.sop;544.6071428571429;14;125.1597736102782;126;73.26964116096497;[(1, [2, 0, 3]), (10, [0, 1, 3, 2]), (6, [4, 6, 3, 2])];['linear', 'linear', 'linear', 'linear', 'linear', 'linear', 'linear', 'linear', 'linear', 'linear', 'linear', 'linear', 'linear', 'linear']
14st70_T40_p1.sop;13.0;14;125.01595145140844;126;75.09638786315918;[(10, [3, 1, 0, 2]), (1, [0, 3, 2]), (13, [1, 2]), (6, [4, 3, 6, 2])];['linear', 'linear', 'linear', 'linear', 'linear', 'linear', 'linear', 'linear', 'linear', 'linear', 'linear', 'linear', 'linear', 'linear']
11berlin52_T40_p2.sop;756.75;11;1582.131383730261;1616;61.693052530288696;[(6, [3]), (8, [2, 0, 5]), (3, [16, 17, 1, 13, 15, 6, 18, 3, 12, 9, 19, 8])];['linear', 'linear', 'linear', 'linear', 'linear', 'linear', 'linear', 'linear', 'linear', 'linear', 'linear']
11berlin52_T40_p1.sop;17.0;11;1597.7825493256287;1616;60.80703401565552;[(3, [5, 9, 14, 12, 15, 16, 17, 18, 1, 13, 6, 2, 3, 11, 19, 8, 10])];['linear', 'linear', 'linear', 'linear', 'linear', 'linear', 'linear', 'linear', 'linear', 'linear', 'linear']
11berlin52_T60_p1.sop;21.0;11;2360.818446656095;2424;61.35126709938049;[(6, [2, 0]), (2, [3]), (9, [1]), (3, [13, 10, 14, 15, 9, 12, 2, 3, 18, 6, 1, 17, 11, 16, 19, 8, 5])];['linear', 'linear', 'linear', 'linear', 'linear', 'linear', 'linear', 'linear', 'linear', 'linear', 'linear']
11berlin52_T60_p2.sop;1079.2;11;2370.0768625096684;2424;62.41579580307007;[(3, [19, 11, 13, 15, 14, 1, 3, 0, 2, 6, 18, 17, 12, 10, 9]), (9, [1]), (2, [3, 4, 0]), (6, [0, 3, 2])];['linear', 'linear', 'linear', 'linear', 'linear', 'linear', 'linear', 'linear', 'linear', 'linear', 'linear']
11berlin52_T80_p1.sop;24.0;11;3194.519040776219;3232;63.70672678947449;[(6, [3, 2]), (3, [5, 19, 10, 3, 0, 13, 15, 14, 6, 12, 18, 8, 9, 11, 17, 16, 2, 1, 4]), (8, [5, 2, 0])];['linear', 'linear', 'linear', 'linear', 'linear', 'linear', 'linear', 'linear', 'linear', 'linear', 'linear']
11berlin52_T80_p2.sop;1278.5333333333333;11;3216.308426253145;3232;63.96155118942261;[(8, [5, 2, 0, 1]), (6, [3, 2, 0]), (9, [1]), (2, [3, 4, 0]), (3, [19, 11, 10, 16, 12, 13, 15, 9, 14, 1, 6, 18, 3, 2, 17])];['linear', 'linear', 'linear', 'linear', 'linear', 'linear', 'linear', 'linear', 'linear', 'linear', 'linear']
14st70_T40_p2.sop;542.3785714285715;14;125.36004327089185;126;73.52975749969482;[(6, [2, 4]), (10, [1, 2, 3, 0]), (1, [0, 3, 2]), (13, [1, 2])];['linear', 'linear', 'linear', 'linear', 'linear', 'linear', 'linear', 'linear', 'linear', 'linear', 'linear', 'linear', 'linear', 'linear']
14st70_T40_p1.sop;11.0;14;118.15498980722906;126;72.21595859527588;[(10, [3, 2, 0, 1]), (6, [3, 6, 1, 0, 5, 4, 2])];['linear', 'linear', 'linear', 'linear', 'linear', 'linear', 'linear', 'linear', 'linear', 'linear', 'linear', 'linear', 'linear', 'linear']
11berlin52_T40_p2.sop;757.0;11;1604.4866602015136;1616;60.641653537750244;[(3, [10, 11, 9, 17, 18, 12, 14, 13, 6, 2, 0, 15, 19, 5]), (6, [3, 2])];['linear', 'linear', 'linear', 'linear', 'linear', 'linear', 'linear', 'linear', 'linear', 'linear', 'linear']
11berlin52_T40_p1.sop;18.0;11;1601.995534508556;1616;62.61094284057617;[(3, [17, 7, 0, 12, 18, 1, 6, 3, 2, 15, 13, 14, 10, 9, 11, 19, 8, 5])];['linear', 'linear', 'linear', 'linear', 'linear', 'linear', 'linear', 'linear', 'linear', 'linear', 'linear']
11berlin52_T60_p1.sop;22.0;11;2391.8878067462165;2424;63.47682595252991;[(6, [2, 0]), (2, [3]), (9, [1]), (3, [14, 10, 11, 15, 9, 18, 17, 7, 0, 3, 2, 13, 6, 1, 12, 8, 19, 5])];['linear', 'linear', 'linear', 'linear', 'linear', 'linear', 'linear', 'linear', 'linear', 'linear', 'linear']
11berlin52_T60_p2.sop;1014.5833333333334;11;2339.4251553965914;2424;62.46259546279907;[(8, [0, 5, 2, 1]), (6, [2, 0, 3]), (3, [5, 8, 19, 16, 9, 11, 10, 12, 15, 6, 13, 1, 3, 2])];['linear', 'linear', 'linear', 'linear', 'linear', 'linear', 'linear', 'linear', 'linear', 'linear', 'linear']
11berlin52_T80_p1.sop;24.0;11;3222.923543507236;3232;62.690099000930786;[(3, [5, 19, 10, 14, 13, 2, 3, 7, 1, 15, 18, 9, 17, 16, 4, 11, 12, 6, 0, 8]), (6, [2, 3]), (8, [5, 2])];['linear', 'linear', 'linear', 'linear', 'linear', 'linear', 'linear', 'linear', 'linear', 'linear', 'linear']
11berlin52_T80_p2.sop;1320.2;11;3206.9864787070155;3232;65.69959592819214;[(8, [2, 5, 0]), (6, [3, 0, 2]), (2, [3, 0, 4]), (9, [1]), (3, [11, 18, 3, 1, 6, 13, 15, 12, 14, 9, 16, 17, 7, 0, 2, 10, 19])];['linear', 'linear', 'linear', 'linear', 'linear', 'linear', 'linear', 'linear', 'linear', 'linear', 'linear']
14st70_T40_p2.sop;611.5785714285714;14;124.58604483848703;126;73.96274900436401;[(13, [1, 2, 3, 0]), (1, [0, 3, 2]), (10, [0, 2, 3, 1]), (6, [4, 2])];['linear', 'linear', 'linear', 'linear', 'linear', 'linear', 'linear', 'linear', 'linear', 'linear', 'linear', 'linear', 'linear', 'linear']
