Instance Name;Score;Cluster num;Total Distance;TMAX;Runtime;Path;Cluster Function type
11berlin52_T40_p1.sop;14.174942875964923;11;1615.0763153381977;1616;78.35412740707397;[(3, [9, 12, 14, 11, 2, 1, 3, 13, 15, 18, 6, 17, 16, 10, 19, 8, 5]), (6, [3])];['quadratic', 'exponential', 'linear', 'exponential', 'linear', 'logarithmic', 'exponential', 'logarithmic', 'exponential', 'linear', 'logarithmic']
11berlin52_T60_p2.sop;650.6539031237558;11;2396.5655309017934;2424;78.06581950187683;[(3, [8, 5, 11, 9, 17, 4, 18, 19, 15, 10, 14, 6, 3, 1, 2, 0, 7, 12, 13])];['quadratic', 'exponential', 'linear', 'exponential', 'linear', 'logarithmic', 'exponential', 'logarithmic', 'exponential', 'linear', 'logarithmic']
11berlin52_T80_p2.sop;1024.3999999999996;11;3166.2539474154482;3232;76.58643817901611;[(3, [5, 4, 18, 10, 12, 17, 6, 13, 3, 7, 1, 2, 0, 8, 19, 16, 11, 14, 9, 15]), (9, [1]), (2, [3])];['quadratic', 'exponential', 'linear', 'exponential', 'linear', 'logarithmic', 'exponential', 'logarithmic', 'exponential', 'linear', 'logarithmic']
11berlin52_T60_p1.sop;14.333611587658455;11;2368.50005120611;2424;77.0943386554718;[(8, [2]), (6, [3, 2]), (3, [5, 10, 12, 6, 18, 14, 3, 1, 0, 15, 13, 7, 19, 8, 11, 9])];['quadratic', 'exponential', 'linear', 'exponential', 'linear', 'logarithmic', 'exponential', 'logarithmic', 'exponential', 'linear', 'logarithmic']
11berlin52_T80_p1.sop;22.76221971697037;11;3231.8382470423494;3232;73.32028484344482;[(6, [3]), (8, [2]), (3, [5, 3, 2, 0, 15, 10, 8, 9, 7, 17, 13, 14, 19, 4, 16, 1, 6, 18, 12, 11])];['quadratic', 'exponential', 'linear', 'exponential', 'linear', 'logarithmic', 'exponential', 'logarithmic', 'exponential', 'linear', 'logarithmic']
14st70_T40_p2.sop;586.0873015873016;14;120.75672669643227;126;74.59486889839172;[(11, [1, 5]), (6, [6, 3, 4]), (10, [1, 3])];['quadratic', 'linear', 'exponential', 'logarithmic', 'logarithmic', 'quadratic', 'linear', 'linear', 'quadratic', 'linear', 'linear', 'quadratic', 'quadratic', 'logarithmic']
14st70_T40_p1.sop;13.666666666666668;14;122.43157557776163;126;72.85524487495422;[(11, [2, 4]), (5, [0]), (6, [1, 5, 6, 3, 4])];['quadratic', 'linear', 'exponential', 'logarithmic', 'logarithmic', 'quadratic', 'linear', 'linear', 'quadratic', 'linear', 'linear', 'quadratic', 'quadratic', 'logarithmic']
11berlin52_T40_p2.sop;453.1776166479939;11;1610.7283715111037;1616;59.98262023925781;[(9, [1]), (2, [3, 4, 0]), (6, [0, 1, 2, 3]), (3, [5, 19])];['quadratic', 'exponential', 'linear', 'exponential', 'linear', 'logarithmic', 'exponential', 'logarithmic', 'exponential', 'linear', 'logarithmic']
11berlin52_T40_p1.sop;10.141810630738087;11;1591.5157625401066;1616;61.011669635772705;[(3, [10, 9, 6, 0, 2, 1, 18, 15, 3, 13, 11, 14, 12, 19]), (6, [2, 3])];['quadratic', 'exponential', 'linear', 'exponential', 'linear', 'logarithmic', 'exponential', 'logarithmic', 'exponential', 'linear', 'logarithmic']
11berlin52_T60_p2.sop;914.9999999999997;11;2399.5160554738904;2424;61.72862720489502;[(3, [4, 16, 10, 6, 18, 2, 13, 0, 7, 17, 1, 3, 12, 8, 19, 5, 14, 15, 11, 9])];['quadratic', 'exponential', 'linear', 'exponential', 'linear', 'logarithmic', 'exponential', 'logarithmic', 'exponential', 'linear', 'logarithmic']
11berlin52_T80_p2.sop;1078.7999999999997;11;3216.256077921888;3232;64.06095862388611;[(2, [3, 4]), (9, [1]), (3, [19, 8, 14, 15, 11, 2, 18, 13, 3, 17, 0, 7, 1, 16, 4, 9, 12, 6, 10, 5])];['quadratic', 'exponential', 'linear', 'exponential', 'linear', 'logarithmic', 'exponential', 'logarithmic', 'exponential', 'linear', 'logarithmic']
11berlin52_T60_p1.sop;21.414213562373092;11;2420.3484128351433;2424;63.96142387390137;[(3, [16, 10, 9, 12, 13, 0, 7, 15, 2, 3, 6, 1, 4, 17, 18, 14, 11, 8, 19, 5]), (6, [2])];['quadratic', 'exponential', 'linear', 'exponential', 'linear', 'logarithmic', 'exponential', 'logarithmic', 'exponential', 'linear', 'logarithmic']
11berlin52_T80_p1.sop;23.348006154597275;11;3223.424961386778;3232;64.63473057746887;[(3, [9, 11, 19, 14, 4, 0, 2, 3, 13, 18, 10, 8, 17, 7, 1, 6, 15, 12, 16, 5]), (6, [3, 2]), (8, [2])];['quadratic', 'exponential', 'linear', 'exponential', 'linear', 'logarithmic', 'exponential', 'logarithmic', 'exponential', 'linear', 'logarithmic']
14st70_T40_p2.sop;713.9047619047619;14;124.75889019740458;126;75.00712776184082;[(6, [2, 6, 3, 0, 1]), (5, [0]), (11, [4, 2])];['quadratic', 'linear', 'exponential', 'logarithmic', 'logarithmic', 'quadratic', 'linear', 'linear', 'quadratic', 'linear', 'linear', 'quadratic', 'quadratic', 'logarithmic']
14st70_T40_p1.sop;11.666666666666668;14;124.19029906876023;126;73.54446125030518;[(6, [6, 3, 5]), (11, [2, 4]), (5, [1])];['quadratic', 'linear', 'exponential', 'logarithmic', 'logarithmic', 'quadratic', 'linear', 'linear', 'quadratic', 'linear', 'linear', 'quadratic', 'quadratic', 'logarithmic']
11berlin52_T40_p2.sop;332.3132377240095;11;1603.5095095887955;1616;58.96198916435242;[(3, [19]), (9, [1]), (2, [0, 2, 1, 3, 4]), (6, [2])];['quadratic', 'exponential', 'linear', 'exponential', 'linear', 'logarithmic', 'exponential', 'logarithmic', 'exponential', 'linear', 'logarithmic']
11berlin52_T40_p1.sop;12.760729313591828;11;1612.9112986129842;1616;62.11744737625122;[(3, [8, 5, 16, 9, 6, 0, 18, 12, 14, 10, 11, 15, 13, 1, 2, 3, 19])];['quadratic', 'exponential', 'linear', 'exponential', 'linear', 'logarithmic', 'exponential', 'logarithmic', 'exponential', 'linear', 'logarithmic']
